"Census Profile, 2021 Census of Population"
,,,"British Columbia [Province]",,,,,,,,,,,,
"Mother tongue","            Low Saxon-Low Franconian languages",, 23295,"", 11250,"", 12040,"",    0.5,"",    0.5,"",    0.5,"",
"Mother tongue","              Afrikaans",,  3700,"",  1830,"",  1870,"",    0.1,"",    0.1,"",    0.1,"",
"Mother tongue","              Dutch",, 17345,"",  8325,"",  9020,"",    0.4,"",    0.3,"",    0.4,"",
"Mother tongue","              Low German, n.o.s.",,   235,"",   100,"",   130,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","              Low Saxon",,   110,"",    60,"",    50,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","              Plautdietsch",,  1580,"",   775,"",   810,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","              Vlaams (Flemish)",,   320,"",   165,"",   155,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","            Scandinavian languages",,  7530,"",  3465,"",  4060,"",    0.2,"",    0.1,"",    0.2,"",
"Mother tongue","              Danish",,  3625,"",  1700,"",  1925,"",    0.1,"",    0.1,"",    0.1,"",
"Mother tongue","              Icelandic",,   215,"",   100,"",   115,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","              Norwegian",,  1520,"",   720,"",   795,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","              Swedish",,  2175,"",   940,"",  1230,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","            Germanic languages, n.i.e.",,    95,"",    60,"",    35,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Greek",,  5545,"",  2925,"",  2625,"",    0.1,"",    0.1,"",    0.1,"",
"Mother tongue","          Indo-Iranian languages",,368635,"",184325,"",184310,"",    7.4,"",    7.6,"",    7.3,"",
"Mother tongue","            Indo-Aryan languages",,306465,"",153205,"",153260,"",    6.2,"",    6.3,"",    6.1,"",
"Mother tongue","              Assamese",,    75,"",    40,"",    35,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","              Bengali",,  4765,"",  2640,"",  2125,"",    0.1,"",    0.1,"",    0.1,"",
"Mother tongue","              Gujarati",,  8250,"",  4130,"",  4120,"",    0.2,"",    0.2,"",    0.2,"",
"Mother tongue","              Hindi",, 32390,"", 16270,"", 16120,"",    0.7,"",    0.7,"",    0.6,"",
"Mother tongue","              Kacchi",,  1195,"",   510,"",   680,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","              Kashmiri",,    80,"",    50,"",    30,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","              Konkani",,   280,"",   145,"",   135,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","              Marathi",,  1605,"",   840,"",   770,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","              Nepali",,  1725,"",   900,"",   825,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","              Oriya languages",,   110,"",    55,"",    55,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","                Odia",,    65,"",    40,"",    30,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","                Oriya, n.o.s.",,    45,"",    20,"",    20,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","              Punjabi (Panjabi)",,240865,"",119945,"",120915,"",    4.9,"",    4.9,"",    4.8,"",
"Mother tongue","              Rohingya",,    65,"",    35,"",    30,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","              Sindhi",,   285,"",   155,"",   125,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","              Sinhala (Sinhalese)",,  1935,"",   960,"",   970,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","              Urdu",, 12210,"",  6195,"",  6015,"",    0.2,"",    0.3,"",    0.2,"",
"Mother tongue","              Indo-Aryan languages, n.i.e.",,   625,"",   325,"",   305,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","            Iranian languages",, 62135,"", 31100,"", 31030,"",    1.3,"",    1.3,"",    1.2,"",
"Mother tongue","              Baluchi",,    65,"",    35,"",    35,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","              Kurdish",,  2775,"",  1510,"",  1265,"",    0.1,"",    0.1,"",    0.1,"",
"Mother tongue","              Parsi",,   155,"",    85,"",    70,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","              Pashto",,  1365,"",   760,"",   600,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","              Persian languages",, 57700,"", 28670,"", 29030,"",    1.2,"",    1.2,"",    1.2,"",
"Mother tongue","                Dari",,  6005,"",  2965,"",  3045,"",    0.1,"",    0.1,"",    0.1,"",
"Mother tongue","                Iranian Persian",, 46395,"", 23045,"", 23355,"",    0.9,"",    0.9,"",    0.9,"",
"Mother tongue","                Persian (Farsi), n.o.s.",,  5295,"",  2665,"",  2630,"",    0.1,"",    0.1,"",    0.1,"",
"Mother tongue","              Iranian languages, n.i.e.",,    75,"",    45,"",    30,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","            Indo-Iranian languages, n.i.e.",,    40,"",    20,"",    20,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Italic (Romance) languages",,113685,"", 55180,"", 58505,"",    2.3,"",    2.3,"",    2.3,"",
"Mother tongue","            Catalan",,   200,"",   115,"",    90,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","            Italian",, 19805,"", 10000,"",  9800,"",    0.4,"",    0.4,"",    0.4,"",
"Mother tongue","            Portuguese",, 24320,"", 11490,"", 12840,"",    0.5,"",    0.5,"",    0.5,"",
"Mother tongue","            Romanian",,  8775,"",  4250,"",  4525,"",    0.2,"",    0.2,"",    0.2,"",
"Mother tongue","            Spanish",, 60465,"", 29260,"", 31205,"",    1.2,"",    1.2,"",    1.2,"",
"Mother tongue","            Italic (Romance) languages, n.i.e.",,   120,"",    65,"",    55,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Indo-European languages, n.i.e.",,    35,"",    20,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","        Japanese",, 22030,"",  7135,"", 14895,"",    0.4,"",    0.3,"",    0.6,"",
"Mother tongue","        Korean",, 59935,"", 26815,"", 33125,"",    1.2,"",    1.1,"",    1.3,"",
"Mother tongue","        Mongolian",,   435,"",   185,"",   250,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","        Niger-Congo languages",,  4910,"",  2455,"",  2455,"",    0.1,"",    0.1,"",    0.1,"",
"Mother tongue","          Akan (Twi)",,   545,"",   300,"",   240,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Bamanankan",,    15,"",    10,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Edo",,    75,"",    35,"",    35,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Éwé",,   110,"",    60,"",    50,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Fulah (Pular, Pulaar, Fulfulde)",,    40,"",    20,"",    20,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Ga",,    50,"",    25,"",    25,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Ganda",,   160,"",    75,"",    90,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Gikuyu",,    70,"",    30,"",    35,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Igbo",,   290,"",   150,"",   140,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Kinyarwanda (Rwanda)",,   295,"",   145,"",   145,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Lingala",,    90,"",    50,"",    40,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Luba-Kasai",,    10,"",     5,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Mòoré",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Mwani",,    30,"",    15,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Ndebele",,    50,"",    20,"",    30,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Rundi (Kirundi)",,   225,"",   100,"",   120,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Shona",,   355,"",   170,"",   185,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Soninke",,     5,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Sotho-Tswana languages",,    65,"",    25,"",    35,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Swahili",,  1090,"",   520,"",   570,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Wojenaka",,    10,"",     5,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Wolof",,    50,"",    25,"",    25,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Yoruba",,   555,"",   305,"",   250,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Niger-Congo languages, n.i.e.",,   735,"",   360,"",   375,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","        Nilo-Saharan languages",,   420,"",   215,"",   200,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Dinka",,   105,"",    50,"",    50,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Nuer",,    50,"",    25,"",    25,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Nilo-Saharan languages, n.i.e.",,   220,"",   120,"",   105,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          African, n.o.s.",,    45,"",    20,"",    25,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","        Sign languages",,  1000,"",   560,"",   440,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          American Sign Language",,   895,"",   500,"",   390,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Quebec Sign Language",,     5,"",     5,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Sign languages, n.i.e.",,   105,"",    55,"",    50,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","        Sino-Tibetan languages",,419855,"",189740,"",230115,"",    8.5,"",    7.8,"",    9.1,"",
"Mother tongue","          Chinese languages",,417290,"",188495,"",228795,"",    8.4,"",    7.7,"",    9.1,"",
"Mother tongue","            Hakka",,  2080,"",   895,"",  1185,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","            Mandarin",,205205,"", 91455,"",113750,"",    4.1,"",    3.8,"",    4.5,"",
"Mother tongue","            Min Dong",,   185,"",    90,"",    95,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","            Min Nan (Chaochow, Teochow, Fukien, Taiwanese)",, 11780,"",  5240,"",  6540,"",    0.2,"",    0.2,"",    0.3,"",
"Mother tongue","            Wu (Shanghainese)",,  3200,"",  1405,"",  1795,"",    0.1,"",    0.1,"",    0.1,"",
"Mother tongue","            Yue (Cantonese)",,192140,"", 88195,"",103945,"",    3.9,"",    3.6,"",    4.1,"",
"Mother tongue","            Chinese, n.o.s.",,  2560,"",  1155,"",  1405,"",    0.1,"",    0.0,"",    0.1,"",
"Mother tongue","            Chinese languages, n.i.e.",,   135,"",    60,"",    80,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Tibeto-Burman languages",,  2485,"",  1205,"",  1280,"",    0.1,"",    0.0,"",    0.1,"",
"Mother tongue","            Burmese",,  1015,"",   485,"",   535,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","            Kuki-Chin languages",,   210,"",    90,"",   120,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","            Karenic languages",,   725,"",   345,"",   380,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","              S'gaw Karen",,   645,"",   305,"",   335,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","              Karenic languages, n.i.e.",,    85,"",    40,"",    40,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","            Tibetan",,   395,"",   215,"",   185,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","            Tibeto-Burman languages, n.i.e.",,   140,"",    75,"",    65,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Sino-Tibetan languages, n.i.e.",,    75,"",    40,"",    35,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","        Tai-Kadai languages",,  4395,"",  1380,"",  3015,"",    0.1,"",    0.1,"",    0.1,"",
"Mother tongue","          Lao",,  1100,"",   525,"",   580,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Thai",,  3170,"",   800,"",  2365,"",    0.1,"",    0.0,"",    0.1,"",
"Mother tongue","          Tai-Kadai languages, n.i.e.",,   120,"",    50,"",    70,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","        Turkic languages",,  6055,"",  3325,"",  2730,"",    0.1,"",    0.1,"",    0.1,"",
"Mother tongue","          Azerbaijani",,   625,"",   345,"",   280,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Kazakh",,   115,"",    40,"",    75,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Turkish",,  4765,"",  2685,"",  2080,"",    0.1,"",    0.1,"",    0.1,"",
"Mother tongue","          Uyghur",,   240,"",   120,"",   120,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Uzbek",,   150,"",    70,"",    80,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Turkic languages, n.i.e.",,   165,"",    65,"",    95,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","        Uralic languages",, 11275,"",  5160,"",  6115,"",    0.2,"",    0.2,"",    0.2,"",
"Mother tongue","          Estonian",,   575,"",   235,"",   340,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Finnish",,  3005,"",  1240,"",  1760,"",    0.1,"",    0.1,"",    0.1,"",
"Mother tongue","          Hungarian",,  7700,"",  3685,"",  4015,"",    0.2,"",    0.2,"",    0.2,"",
"Mother tongue","        Other languages, n.i.e.",,   130,"",    70,"",    60,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","  Multiple responses",,190055,"", 91010,"", 99040,"",    3.8,"",    3.7,"",    3.9,"",
"Mother tongue","    English and French",, 17320,"",  8415,"",  8905,"",    0.3,"",    0.3,"",    0.4,"",
"Mother tongue","    English and non-official language(s)",,150730,"", 72755,"", 77980,"",    3.0,"",    3.0,"",    3.1,"",
"Mother tongue","    French and non-official language(s)",,  2395,"",  1135,"",  1260,"",    0.0,"",    0.0,"",    0.1,"",
"Mother tongue","    English, French and non-official language(s)",,  2960,"",  1335,"",  1630,"",    0.1,"",    0.1,"",    0.1,"",
"Mother tongue","    Multiple non-official languages",, 16645,"",  7375,"",  9270,"",    0.3,"",    0.3,"",    0.4,"",
"All languages spoken at home","Total - All languages spoken at home for the total population excluding institutional residents - 100% data",40,4951660,"",2434585,"",2517075,"",  100.0,"",  100.0,"",  100.0,"",
"All languages spoken at home","  English",,3491395,"",1745260,"",1746140,"",   70.5,"",   71.7,"",   69.4,"",
"All languages spoken at home","  French",, 11050,"",  5420,"",  5625,"",    0.2,"",    0.2,"",    0.2,"",
"All languages spoken at home","  Non-official language",,464235,"",216230,"",248005,"",    9.4,"",    8.9,"",    9.9,"",
"All languages spoken at home","    Indigenous",39,   645,"",   320,"",   325,"",    0.0,"",    0.0,"",    0.0,"",
"All languages spoken at home","    Non-Indigenous",,463590,"",215910,"",247685,"",    9.4,"",    8.9,"",    9.8,"",
"All languages spoken at home","  English and French",, 42645,"", 19975,"", 22670,"",    0.9,"",    0.8,"",    0.9,"",
"All languages spoken at home","  English and non-official language(s)",,880090,"",419520,"",460570,"",   17.8,"",   17.2,"",   18.3,"",
"All languages spoken at home","  French and non-official language(s)",,  1065,"",   480,"",   585,"",    0.0,"",    0.0,"",    0.0,"",
"All languages spoken at home","  English, French and non-official language(s)",, 21610,"",  9790,"", 11820,"",    0.4,"",    0.4,"",    0.5,"",
"All languages spoken at home","  Multiple non-official languages",, 39565,"", 17910,"", 21660,"",    0.8,"",    0.7,"",    0.9,"",
"Language spoken most often at home","Total - Language spoken most often at home for the total population excluding institutional residents - 100% data",41,4951660,"",2434585,"",2517075,"",  100.0,"",  100.0,"",  100.0,"",
"Language spoken most often at home","  Single responses",,4753615,"",2340025,"",2413590,"",   96.0,"",   96.1,"",   95.9,"",
"Language spoken most often at home","    Official languages",,3906070,"",1939330,"",1966740,"",   78.9,"",   79.7,"",   78.1,"",
"Language spoken most often at home","      English",,3888825,"",1930925,"",1957900,"",   78.5,"",   79.3,"",   77.8,"",
"Language spoken most often at home","      French",, 17245,"",  8400,"",  8845,"",    0.3,"",    0.3,"",    0.4,"",
"Language spoken most often at home","    Non-official languages",,847550,"",400695,"",446850,"",   17.1,"",   16.5,"",   17.8,"",
"Language spoken most often at home","      Indigenous languages",39,  1215,"",   595,"",   615,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","        Algonquian languages",,   130,"",    55,"",    70,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Blackfoot",,    10,"",    10,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Cree-Innu languages",,   110,"",    50,"",    60,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Atikamekw",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Cree languages",,   100,"",    45,"",    60,"",    0.0,"",    0.0,"",    0.0,"",
